date,meme,index,benchmarked_index,twitter_id
8/27/17,Side-eyeing Michelle Obama,3,0,904208633386369024
8/27/17,Gossiping Gosling,15,0,820045837891870720
8/27/17,Tiny Trump,2,0,823345977029378048
8/27/17,RompHim,1,0,817901590141161472
8/27/17,Donald Trump's Paper Towel Shot,0,0,904208633386369024
8/27/17,Right in Front of My Salad,17,0,820045837891870720
8/27/17,Shooting Stars,11,1,823345977029378048
8/27/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
8/27/17,Roll Safe,12,1,904208633386369024
8/27/17,Cash Me Ousside,2,1,820045837891870720
8/27/17,White Guy Blinking,14,2,823345977029378048
8/27/17,Meryl Streep Singing,2,0,817901590141161472
8/27/17,"Kendrick Lamar ""DAMN"" Cover",17,1,904208633386369024
8/27/17,Kellyanne Conway Couch,0,0,820045837891870720
8/27/17,Redbone Remix/What Redbone Sounds Like,3,0,823345977029378048
8/27/17,Tiger Woods Mug Shot,2,0,817901590141161472
8/27/17,Steph Curry High Kick,12,0,904208633386369024
8/27/17,Lebron James Mean Mug,6,0,820045837891870720
8/27/17,Mocking Spongebob,4,1,823345977029378048
8/27/17,Lavar Ball,7,0,817901590141161472
8/27/17,Singing Shaq,3,0,904208633386369024
8/27/17,The Future Liberals Want,2,0,820045837891870720
8/27/17,Expanding Brain,22,0,823345977029378048
8/27/17,The Floor Is,4,0,817901590141161472
8/27/17,Kendall Jenner's Pepsi Ad,6,1,904208633386369024
8/27/17,Fidget Spinners,7,1,820045837891870720
8/27/17,Pennywise the Clown,8,1,823345977029378048
8/27/17,But That's None of my Business,37,4,869971220938326016
8/27/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
8/27/17,Trump Orb,1,0,904208633386369024
8/27/17,Bush's poncho,1,0,820045837891870720
8/27/17,BBC Dad,0,0,823345977029378048
8/27/17,Trump and Pope Francis,0,0,817901590141161472
8/27/17,13 Reasons Why,3,0,904208633386369024
8/27/17,Gold Ceelo,3,0,820045837891870720
8/27/17,#GetOutChallenge,15,1,823345977029378048
8/27/17,United Airlines,1,1,817901590141161472
9/3/17,Salt Bae,7,1,817901590141161472
9/3/17,Man's Not Hot,26,1,904208633386369024
9/3/17,Obama + Biden Bromance,2,0,820045837891870720
9/3/17,Sad Melania,0,0,823345977029378048
9/3/17,Dancing Winnie the Pooh,39,0,817901590141161472
9/3/17,Trump Holding Executive Orders,1,0,904208633386369024
9/3/17,The Oscars Snafu,0,0,820045837891870720
9/3/17,Obamacare vs. GOP Replacement,3,0,823345977029378048
9/3/17,Crying Northwestern Kid,8,0,817901590141161472
9/3/17,Babadook,5,0,904208633386369024
9/3/17,Gorilla TED Talk,0,0,820045837891870720
9/3/17,Emoji Sheriff,33,0,823345977029378048
9/3/17,The Snapchat Hot Dog,4,1,817901590141161472
9/3/17,Distracted Boyfriend,54,3,904208633386369024
9/3/17,Taylor Swift Formation,54,2,820045837891870720
9/3/17,Joel Osteen Hiding from Harvey Victims,45,8,823345977029378048
9/3/17,Elf on the Shelf Rhymes,0,0,817901590141161472
9/3/17,First of All,1,0,904208633386369024
9/3/17,#BowWowChallenge,3,0,820045837891870720
9/3/17,Crash Bandicoot's Woah,37,2,823345977029378048
9/3/17,"Brother, May I have some Oats",2,0,817901590141161472
9/3/17,Side-eyeing Michelle Obama,3,0,904208633386369024
9/3/17,Gossiping Gosling,15,0,820045837891870720
9/3/17,Tiny Trump,1,0,823345977029378048
9/3/17,RompHim,0,0,817901590141161472
9/3/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
9/3/17,Right in Front of My Salad,15,0,820045837891870720
9/3/17,Shooting Stars,10,2,823345977029378048
9/3/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
9/3/17,Roll Safe,9,1,904208633386369024
9/3/17,Cash Me Ousside,2,1,820045837891870720
9/3/17,White Guy Blinking,10,1,823345977029378048
9/3/17,Meryl Streep Singing,3,0,817901590141161472
9/3/17,"Kendrick Lamar ""DAMN"" Cover",13,0,904208633386369024
9/3/17,Kellyanne Conway Couch,0,0,820045837891870720
9/3/17,Redbone Remix/What Redbone Sounds Like,8,0,823345977029378048
9/3/17,Tiger Woods Mug Shot,2,0,817901590141161472
9/3/17,Steph Curry High Kick,11,0,904208633386369024
9/3/17,Lebron James Mean Mug,4,0,820045837891870720
9/3/17,Mocking Spongebob,4,1,823345977029378048
9/3/17,Lavar Ball,4,0,817901590141161472
9/3/17,Singing Shaq,3,0,904208633386369024
9/3/17,The Future Liberals Want,2,0,820045837891870720
9/3/17,Expanding Brain,22,0,823345977029378048
9/3/17,The Floor Is,3,0,817901590141161472
9/3/17,Kendall Jenner's Pepsi Ad,4,1,904208633386369024
9/3/17,Fidget Spinners,8,1,820045837891870720
9/3/17,Pennywise the Clown,21,2,823345977029378048
9/3/17,But That's None of my Business,40,4,869971220938326016
9/3/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
9/3/17,Trump Orb,2,0,904208633386369024
9/3/17,Bush's poncho,1,0,820045837891870720
9/3/17,BBC Dad,0,0,823345977029378048
9/3/17,Trump and Pope Francis,0,0,817901590141161472
9/3/17,13 Reasons Why,2,0,904208633386369024
9/3/17,Gold Ceelo,3,0,820045837891870720
9/3/17,#GetOutChallenge,14,2,823345977029378048
9/3/17,United Airlines,1,1,817901590141161472
9/10/17,Salt Bae,5,1,817901590141161472
9/10/17,Man's Not Hot,64,1,904208633386369024
9/10/17,Obama + Biden Bromance,2,0,820045837891870720
9/10/17,Sad Melania,0,0,823345977029378048
9/10/17,Dancing Winnie the Pooh,37,0,817901590141161472
9/10/17,Trump Holding Executive Orders,1,0,904208633386369024
9/10/17,The Oscars Snafu,0,0,820045837891870720
9/10/17,Obamacare vs. GOP Replacement,5,0,823345977029378048
9/10/17,Crying Northwestern Kid,8,0,817901590141161472
9/10/17,Babadook,7,0,904208633386369024
9/10/17,Gorilla TED Talk,16,0,820045837891870720
9/10/17,Emoji Sheriff,25,0,823345977029378048
9/10/17,The Snapchat Hot Dog,4,1,817901590141161472
9/10/17,Distracted Boyfriend,25,1,904208633386369024
9/10/17,Taylor Swift Formation,21,1,820045837891870720
9/10/17,Joel Osteen Hiding from Harvey Victims,5,1,823345977029378048
9/10/17,Elf on the Shelf Rhymes,9,2,817901590141161472
9/10/17,First of All,0,0,904208633386369024
9/10/17,#BowWowChallenge,2,0,820045837891870720
9/10/17,Crash Bandicoot's Woah,30,2,823345977029378048
9/10/17,"Brother, May I have some Oats",2,0,817901590141161472
9/10/17,Side-eyeing Michelle Obama,2,0,904208633386369024
9/10/17,Gossiping Gosling,10,0,820045837891870720
9/10/17,Tiny Trump,1,0,823345977029378048
9/10/17,RompHim,1,0,817901590141161472
9/10/17,Donald Trump's Paper Towel Shot,0,0,904208633386369024
9/10/17,Right in Front of My Salad,4,0,820045837891870720
9/10/17,Shooting Stars,8,1,823345977029378048
9/10/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
9/10/17,Roll Safe,12,1,904208633386369024
9/10/17,Cash Me Ousside,2,1,820045837891870720
9/10/17,White Guy Blinking,8,1,823345977029378048
9/10/17,Meryl Streep Singing,4,0,817901590141161472
9/10/17,"Kendrick Lamar ""DAMN"" Cover",11,0,904208633386369024
9/10/17,Kellyanne Conway Couch,0,0,820045837891870720
9/10/17,Redbone Remix/What Redbone Sounds Like,5,0,823345977029378048
9/10/17,Tiger Woods Mug Shot,1,0,817901590141161472
9/10/17,Steph Curry High Kick,7,0,904208633386369024
9/10/17,Lebron James Mean Mug,8,0,820045837891870720
9/10/17,Mocking Spongebob,5,1,823345977029378048
9/10/17,Lavar Ball,12,0,817901590141161472
9/10/17,Singing Shaq,3,0,904208633386369024
9/10/17,The Future Liberals Want,5,0,820045837891870720
9/10/17,Expanding Brain,25,0,823345977029378048
9/10/17,The Floor Is,4,0,817901590141161472
9/10/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
9/10/17,Fidget Spinners,8,1,820045837891870720
9/10/17,Pennywise the Clown,82,8,823345977029378048
9/10/17,But That's None of my Business,39,5,869971220938326016
9/10/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
9/10/17,Trump Orb,2,0,904208633386369024
9/10/17,Bush's poncho,2,0,820045837891870720
9/10/17,BBC Dad,3,0,823345977029378048
9/10/17,Trump and Pope Francis,0,0,817901590141161472
9/10/17,13 Reasons Why,2,0,904208633386369024
9/10/17,Gold Ceelo,0,0,820045837891870720
9/10/17,#GetOutChallenge,16,2,823345977029378048
9/10/17,United Airlines,1,1,817901590141161472
9/17/17,Salt Bae,6,1,817901590141161472
9/17/17,Man's Not Hot,76,1,904208633386369024
9/17/17,Obama + Biden Bromance,2,0,820045837891870720
9/17/17,Sad Melania,2,0,823345977029378048
9/17/17,Dancing Winnie the Pooh,42,0,817901590141161472
9/17/17,Trump Holding Executive Orders,1,0,904208633386369024
9/17/17,The Oscars Snafu,1,0,820045837891870720
9/17/17,Obamacare vs. GOP Replacement,14,0,823345977029378048
9/17/17,Crying Northwestern Kid,9,0,817901590141161472
9/17/17,Babadook,10,0,904208633386369024
9/17/17,Gorilla TED Talk,0,0,820045837891870720
9/17/17,Emoji Sheriff,17,0,823345977029378048
9/17/17,The Snapchat Hot Dog,4,1,817901590141161472
9/17/17,Distracted Boyfriend,14,1,904208633386369024
9/17/17,Taylor Swift Formation,21,1,820045837891870720
9/17/17,Joel Osteen Hiding from Harvey Victims,2,0,823345977029378048
9/17/17,Elf on the Shelf Rhymes,100,22,817901590141161472
9/17/17,First of All,1,0,904208633386369024
9/17/17,#BowWowChallenge,3,0,820045837891870720
9/17/17,Crash Bandicoot's Woah,26,2,823345977029378048
9/17/17,"Brother, May I have some Oats",4,0,817901590141161472
9/17/17,Side-eyeing Michelle Obama,2,0,904208633386369024
9/17/17,Gossiping Gosling,17,0,820045837891870720
9/17/17,Tiny Trump,0,0,823345977029378048
9/17/17,RompHim,1,0,817901590141161472
9/17/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
9/17/17,Right in Front of My Salad,11,0,820045837891870720
9/17/17,Shooting Stars,7,1,823345977029378048
9/17/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
9/17/17,Roll Safe,9,1,904208633386369024
9/17/17,Cash Me Ousside,2,1,820045837891870720
9/17/17,White Guy Blinking,9,1,823345977029378048
9/17/17,Meryl Streep Singing,2,0,817901590141161472
9/17/17,"Kendrick Lamar ""DAMN"" Cover",18,0,904208633386369024
9/17/17,Kellyanne Conway Couch,0,0,820045837891870720
9/17/17,Redbone Remix/What Redbone Sounds Like,2,0,823345977029378048
9/17/17,Tiger Woods Mug Shot,1,0,817901590141161472
9/17/17,Steph Curry High Kick,16,1,904208633386369024
9/17/17,Lebron James Mean Mug,9,1,820045837891870720
9/17/17,Mocking Spongebob,5,1,823345977029378048
9/17/17,Lavar Ball,8,0,817901590141161472
9/17/17,Singing Shaq,5,0,904208633386369024
9/17/17,The Future Liberals Want,2,0,820045837891870720
9/17/17,Expanding Brain,16,0,823345977029378048
9/17/17,The Floor Is,3,0,817901590141161472
9/17/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
9/17/17,Fidget Spinners,6,1,820045837891870720
9/17/17,Pennywise the Clown,100,8,823345977029378048
9/17/17,But That's None of my Business,40,5,869971220938326016
9/17/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
9/17/17,Trump Orb,3,0,904208633386369024
9/17/17,Bush's poncho,0,0,820045837891870720
9/17/17,BBC Dad,0,0,823345977029378048
9/17/17,Trump and Pope Francis,0,0,817901590141161472
9/17/17,13 Reasons Why,3,0,904208633386369024
9/17/17,Gold Ceelo,0,0,820045837891870720
9/17/17,#GetOutChallenge,17,2,823345977029378048
9/17/17,United Airlines,1,1,817901590141161472
9/24/17,Salt Bae,6,1,817901590141161472
9/24/17,Man's Not Hot,58,1,904208633386369024
9/24/17,Obama + Biden Bromance,5,1,820045837891870720
9/24/17,Sad Melania,1,0,823345977029378048
9/24/17,Dancing Winnie the Pooh,30,0,817901590141161472
9/24/17,Trump Holding Executive Orders,3,0,904208633386369024
9/24/17,The Oscars Snafu,0,0,820045837891870720
9/24/17,Obamacare vs. GOP Replacement,14,0,823345977029378048
9/24/17,Crying Northwestern Kid,6,0,817901590141161472
9/24/17,Babadook,4,0,904208633386369024
9/24/17,Gorilla TED Talk,0,0,820045837891870720
9/24/17,Emoji Sheriff,67,0,823345977029378048
9/24/17,The Snapchat Hot Dog,3,1,817901590141161472
9/24/17,Distracted Boyfriend,14,1,904208633386369024
9/24/17,Taylor Swift Formation,18,1,820045837891870720
9/24/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
9/24/17,Elf on the Shelf Rhymes,32,7,817901590141161472
9/24/17,First of All,1,0,904208633386369024
9/24/17,#BowWowChallenge,0,0,820045837891870720
9/24/17,Crash Bandicoot's Woah,24,1,823345977029378048
9/24/17,"Brother, May I have some Oats",2,0,817901590141161472
9/24/17,Side-eyeing Michelle Obama,3,0,904208633386369024
9/24/17,Gossiping Gosling,15,0,820045837891870720
9/24/17,Tiny Trump,1,0,823345977029378048
9/24/17,RompHim,0,0,817901590141161472
9/24/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
9/24/17,Right in Front of My Salad,7,0,820045837891870720
9/24/17,Shooting Stars,10,1,823345977029378048
9/24/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
9/24/17,Roll Safe,10,1,904208633386369024
9/24/17,Cash Me Ousside,2,1,820045837891870720
9/24/17,White Guy Blinking,9,1,823345977029378048
9/24/17,Meryl Streep Singing,5,0,817901590141161472
9/24/17,"Kendrick Lamar ""DAMN"" Cover",14,0,904208633386369024
9/24/17,Kellyanne Conway Couch,0,0,820045837891870720
9/24/17,Redbone Remix/What Redbone Sounds Like,3,0,823345977029378048
9/24/17,Tiger Woods Mug Shot,1,0,817901590141161472
9/24/17,Steph Curry High Kick,26,1,904208633386369024
9/24/17,Lebron James Mean Mug,17,1,820045837891870720
9/24/17,Mocking Spongebob,4,1,823345977029378048
9/24/17,Lavar Ball,6,0,817901590141161472
9/24/17,Singing Shaq,4,0,904208633386369024
9/24/17,The Future Liberals Want,0,0,820045837891870720
9/24/17,Expanding Brain,24,0,823345977029378048
9/24/17,The Floor Is,5,0,817901590141161472
9/24/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
9/24/17,Fidget Spinners,7,1,820045837891870720
9/24/17,Pennywise the Clown,62,6,823345977029378048
9/24/17,But That's None of my Business,52,6,869971220938326016
9/24/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
9/24/17,Trump Orb,1,0,904208633386369024
9/24/17,Bush's poncho,3,0,820045837891870720
9/24/17,BBC Dad,0,0,823345977029378048
9/24/17,Trump and Pope Francis,0,0,817901590141161472
9/24/17,13 Reasons Why,3,0,904208633386369024
9/24/17,Gold Ceelo,0,0,820045837891870720
9/24/17,#GetOutChallenge,14,1,823345977029378048
9/24/17,United Airlines,1,1,817901590141161472
10/1/17,Salt Bae,7,1,817901590141161472
10/1/17,Man's Not Hot,46,1,904208633386369024
10/1/17,Obama + Biden Bromance,3,0,820045837891870720
10/1/17,Sad Melania,0,0,823345977029378048
10/1/17,Dancing Winnie the Pooh,23,0,817901590141161472
10/1/17,Trump Holding Executive Orders,2,0,904208633386369024
10/1/17,The Oscars Snafu,1,0,820045837891870720
10/1/17,Obamacare vs. GOP Replacement,7,0,823345977029378048
10/1/17,Crying Northwestern Kid,12,0,817901590141161472
10/1/17,Babadook,8,0,904208633386369024
10/1/17,Gorilla TED Talk,0,0,820045837891870720
10/1/17,Emoji Sheriff,33,0,823345977029378048
10/1/17,The Snapchat Hot Dog,3,1,817901590141161472
10/1/17,Distracted Boyfriend,15,1,904208633386369024
10/1/17,Taylor Swift Formation,16,1,820045837891870720
10/1/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
10/1/17,Elf on the Shelf Rhymes,11,2,817901590141161472
10/1/17,First of All,1,0,904208633386369024
10/1/17,#BowWowChallenge,3,0,820045837891870720
10/1/17,Crash Bandicoot's Woah,24,1,823345977029378048
10/1/17,"Brother, May I have some Oats",3,0,817901590141161472
10/1/17,Side-eyeing Michelle Obama,3,0,904208633386369024
10/1/17,Gossiping Gosling,31,1,820045837891870720
10/1/17,Tiny Trump,2,0,823345977029378048
10/1/17,RompHim,1,0,817901590141161472
10/1/17,Donald Trump's Paper Towel Shot,100,1,904208633386369024
10/1/17,Right in Front of My Salad,3,0,820045837891870720
10/1/17,Shooting Stars,8,1,823345977029378048
10/1/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
10/1/17,Roll Safe,12,1,904208633386369024
10/1/17,Cash Me Ousside,1,1,820045837891870720
10/1/17,White Guy Blinking,6,1,823345977029378048
10/1/17,Meryl Streep Singing,3,0,817901590141161472
10/1/17,"Kendrick Lamar ""DAMN"" Cover",16,0,904208633386369024
10/1/17,Kellyanne Conway Couch,0,0,820045837891870720
10/1/17,Redbone Remix/What Redbone Sounds Like,7,0,823345977029378048
10/1/17,Tiger Woods Mug Shot,1,0,817901590141161472
10/1/17,Steph Curry High Kick,9,0,904208633386369024
10/1/17,Lebron James Mean Mug,7,1,820045837891870720
10/1/17,Mocking Spongebob,3,1,823345977029378048
10/1/17,Lavar Ball,10,0,817901590141161472
10/1/17,Singing Shaq,0,0,904208633386369024
10/1/17,The Future Liberals Want,1,0,820045837891870720
10/1/17,Expanding Brain,25,0,823345977029378048
10/1/17,The Floor Is,2,0,817901590141161472
10/1/17,Kendall Jenner's Pepsi Ad,4,1,904208633386369024
10/1/17,Fidget Spinners,6,1,820045837891870720
10/1/17,Pennywise the Clown,37,3,823345977029378048
10/1/17,But That's None of my Business,43,5,869971220938326016
10/1/17,"Homeboy's gonna, like, get it",2,0,817901590141161472
10/1/17,Trump Orb,1,0,904208633386369024
10/1/17,Bush's poncho,3,0,820045837891870720
10/1/17,BBC Dad,0,0,823345977029378048
10/1/17,Trump and Pope Francis,0,0,817901590141161472
10/1/17,13 Reasons Why,4,0,904208633386369024
10/1/17,Gold Ceelo,0,0,820045837891870720
10/1/17,#GetOutChallenge,15,1,823345977029378048
10/1/17,United Airlines,1,1,817901590141161472
10/8/17,Salt Bae,6,1,817901590141161472
10/8/17,Man's Not Hot,46,1,904208633386369024
10/8/17,Obama + Biden Bromance,2,0,820045837891870720
10/8/17,Sad Melania,1,0,823345977029378048
10/8/17,Dancing Winnie the Pooh,40,0,817901590141161472
10/8/17,Trump Holding Executive Orders,3,0,904208633386369024
10/8/17,The Oscars Snafu,0,0,820045837891870720
10/8/17,Obamacare vs. GOP Replacement,19,0,823345977029378048
10/8/17,Crying Northwestern Kid,17,0,817901590141161472
10/8/17,Babadook,7,0,904208633386369024
10/8/17,Gorilla TED Talk,16,0,820045837891870720
10/8/17,Emoji Sheriff,25,0,823345977029378048
10/8/17,The Snapchat Hot Dog,3,1,817901590141161472
10/8/17,Distracted Boyfriend,17,1,904208633386369024
10/8/17,Taylor Swift Formation,14,1,820045837891870720
10/8/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
10/8/17,Elf on the Shelf Rhymes,5,1,817901590141161472
10/8/17,First of All,3,0,904208633386369024
10/8/17,#BowWowChallenge,3,0,820045837891870720
10/8/17,Crash Bandicoot's Woah,25,1,823345977029378048
10/8/17,"Brother, May I have some Oats",3,0,817901590141161472
10/8/17,Side-eyeing Michelle Obama,4,0,904208633386369024
10/8/17,Gossiping Gosling,20,1,820045837891870720
10/8/17,Tiny Trump,1,0,823345977029378048
10/8/17,RompHim,0,0,817901590141161472
10/8/17,Donald Trump's Paper Towel Shot,30,1,904208633386369024
10/8/17,Right in Front of My Salad,5,0,820045837891870720
10/8/17,Shooting Stars,7,1,823345977029378048
10/8/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
10/8/17,Roll Safe,11,1,904208633386369024
10/8/17,Cash Me Ousside,2,1,820045837891870720
10/8/17,White Guy Blinking,6,1,823345977029378048
10/8/17,Meryl Streep Singing,4,0,817901590141161472
10/8/17,"Kendrick Lamar ""DAMN"" Cover",10,0,904208633386369024
10/8/17,Kellyanne Conway Couch,0,0,820045837891870720
10/8/17,Redbone Remix/What Redbone Sounds Like,4,0,823345977029378048
10/8/17,Tiger Woods Mug Shot,1,0,817901590141161472
10/8/17,Steph Curry High Kick,9,0,904208633386369024
10/8/17,Lebron James Mean Mug,7,0,820045837891870720
10/8/17,Mocking Spongebob,4,1,823345977029378048
10/8/17,Lavar Ball,11,0,817901590141161472
10/8/17,Singing Shaq,0,0,904208633386369024
10/8/17,The Future Liberals Want,1,0,820045837891870720
10/8/17,Expanding Brain,29,0,823345977029378048
10/8/17,The Floor Is,2,0,817901590141161472
10/8/17,Kendall Jenner's Pepsi Ad,3,1,904208633386369024
10/8/17,Fidget Spinners,5,0,820045837891870720
10/8/17,Pennywise the Clown,38,3,823345977029378048
10/8/17,But That's None of my Business,43,5,869971220938326016
10/8/17,"Homeboy's gonna, like, get it",100,2,817901590141161472
10/8/17,Trump Orb,1,0,904208633386369024
10/8/17,Bush's poncho,1,0,820045837891870720
10/8/17,BBC Dad,0,0,823345977029378048
10/8/17,Trump and Pope Francis,0,0,817901590141161472
10/8/17,13 Reasons Why,3,0,904208633386369024
10/8/17,Gold Ceelo,0,0,820045837891870720
10/8/17,#GetOutChallenge,14,1,823345977029378048
10/8/17,United Airlines,1,1,817901590141161472
10/15/17,Salt Bae,6,2,817901590141161472
10/15/17,Man's Not Hot,28,1,904208633386369024
10/15/17,Obama + Biden Bromance,4,1,820045837891870720
10/15/17,Sad Melania,1,0,823345977029378048
10/15/17,Dancing Winnie the Pooh,31,0,817901590141161472
10/15/17,Trump Holding Executive Orders,4,0,904208633386369024
10/15/17,The Oscars Snafu,0,0,820045837891870720
10/15/17,Obamacare vs. GOP Replacement,7,0,823345977029378048
10/15/17,Crying Northwestern Kid,13,0,817901590141161472
10/15/17,Babadook,9,0,904208633386369024
10/15/17,Gorilla TED Talk,0,0,820045837891870720
10/15/17,Emoji Sheriff,0,0,823345977029378048
10/15/17,The Snapchat Hot Dog,4,1,817901590141161472
10/15/17,Distracted Boyfriend,12,1,904208633386369024
10/15/17,Taylor Swift Formation,17,1,820045837891870720
10/15/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
10/15/17,Elf on the Shelf Rhymes,4,1,817901590141161472
10/15/17,First of All,100,9,904208633386369024
10/15/17,#BowWowChallenge,5,0,820045837891870720
10/15/17,Crash Bandicoot's Woah,23,1,823345977029378048
10/15/17,"Brother, May I have some Oats",3,0,817901590141161472
10/15/17,Side-eyeing Michelle Obama,2,0,904208633386369024
10/15/17,Gossiping Gosling,24,0,820045837891870720
10/15/17,Tiny Trump,2,0,823345977029378048
10/15/17,RompHim,0,0,817901590141161472
10/15/17,Donald Trump's Paper Towel Shot,4,0,904208633386369024
10/15/17,Right in Front of My Salad,2,0,820045837891870720
10/15/17,Shooting Stars,9,1,823345977029378048
10/15/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
10/15/17,Roll Safe,15,1,904208633386369024
10/15/17,Cash Me Ousside,2,1,820045837891870720
10/15/17,White Guy Blinking,8,1,823345977029378048
10/15/17,Meryl Streep Singing,3,0,817901590141161472
10/15/17,"Kendrick Lamar ""DAMN"" Cover",13,0,904208633386369024
10/15/17,Kellyanne Conway Couch,0,0,820045837891870720
10/15/17,Redbone Remix/What Redbone Sounds Like,3,0,823345977029378048
10/15/17,Tiger Woods Mug Shot,1,0,817901590141161472
10/15/17,Steph Curry High Kick,14,0,904208633386369024
10/15/17,Lebron James Mean Mug,9,1,820045837891870720
10/15/17,Mocking Spongebob,3,1,823345977029378048
10/15/17,Lavar Ball,10,0,817901590141161472
10/15/17,Singing Shaq,3,0,904208633386369024
10/15/17,The Future Liberals Want,3,0,820045837891870720
10/15/17,Expanding Brain,30,1,823345977029378048
10/15/17,The Floor Is,3,0,817901590141161472
10/15/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
10/15/17,Fidget Spinners,8,1,820045837891870720
10/15/17,Pennywise the Clown,32,3,823345977029378048
10/15/17,But That's None of my Business,50,6,869971220938326016
10/15/17,"Homeboy's gonna, like, get it",47,1,817901590141161472
10/15/17,Trump Orb,1,0,904208633386369024
10/15/17,Bush's poncho,1,0,820045837891870720
10/15/17,BBC Dad,0,0,823345977029378048
10/15/17,Trump and Pope Francis,0,0,817901590141161472
10/15/17,13 Reasons Why,2,0,904208633386369024
10/15/17,Gold Ceelo,0,0,820045837891870720
10/15/17,#GetOutChallenge,16,1,823345977029378048
10/15/17,United Airlines,1,1,817901590141161472
10/22/17,Salt Bae,9,2,817901590141161472
10/22/17,Man's Not Hot,45,1,904208633386369024
10/22/17,Obama + Biden Bromance,2,0,820045837891870720
10/22/17,Sad Melania,1,0,823345977029378048
10/22/17,Dancing Winnie the Pooh,45,0,817901590141161472
10/22/17,Trump Holding Executive Orders,2,0,904208633386369024
10/22/17,The Oscars Snafu,0,0,820045837891870720
10/22/17,Obamacare vs. GOP Replacement,10,0,823345977029378048
10/22/17,Crying Northwestern Kid,22,0,817901590141161472
10/22/17,Babadook,9,0,904208633386369024
10/22/17,Gorilla TED Talk,16,0,820045837891870720
10/22/17,Emoji Sheriff,17,0,823345977029378048
10/22/17,The Snapchat Hot Dog,4,1,817901590141161472
10/22/17,Distracted Boyfriend,9,1,904208633386369024
10/22/17,Taylor Swift Formation,19,1,820045837891870720
10/22/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
10/22/17,Elf on the Shelf Rhymes,5,1,817901590141161472
10/22/17,First of All,72,6,904208633386369024
10/22/17,#BowWowChallenge,9,0,820045837891870720
10/22/17,Crash Bandicoot's Woah,21,1,823345977029378048
10/22/17,"Brother, May I have some Oats",5,0,817901590141161472
10/22/17,Side-eyeing Michelle Obama,3,0,904208633386369024
10/22/17,Gossiping Gosling,17,0,820045837891870720
10/22/17,Tiny Trump,1,0,823345977029378048
10/22/17,RompHim,0,0,817901590141161472
10/22/17,Donald Trump's Paper Towel Shot,8,0,904208633386369024
10/22/17,Right in Front of My Salad,3,0,820045837891870720
10/22/17,Shooting Stars,8,1,823345977029378048
10/22/17,Cracking Open a Cold One with the Boys,1,0,817901590141161472
10/22/17,Roll Safe,13,1,904208633386369024
10/22/17,Cash Me Ousside,1,1,820045837891870720
10/22/17,White Guy Blinking,8,1,823345977029378048
10/22/17,Meryl Streep Singing,2,0,817901590141161472
10/22/17,"Kendrick Lamar ""DAMN"" Cover",13,0,904208633386369024
10/22/17,Kellyanne Conway Couch,0,0,820045837891870720
10/22/17,Redbone Remix/What Redbone Sounds Like,5,0,823345977029378048
10/22/17,Tiger Woods Mug Shot,1,0,817901590141161472
10/22/17,Steph Curry High Kick,10,0,904208633386369024
10/22/17,Lebron James Mean Mug,8,1,820045837891870720
10/22/17,Mocking Spongebob,3,1,823345977029378048
10/22/17,Lavar Ball,11,0,817901590141161472
10/22/17,Singing Shaq,5,0,904208633386369024
10/22/17,The Future Liberals Want,3,0,820045837891870720
10/22/17,Expanding Brain,19,0,823345977029378048
10/22/17,The Floor Is,3,0,817901590141161472
10/22/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
10/22/17,Fidget Spinners,6,1,820045837891870720
10/22/17,Pennywise the Clown,23,2,823345977029378048
10/22/17,But That's None of my Business,52,6,869971220938326016
10/22/17,"Homeboy's gonna, like, get it",21,0,817901590141161472
10/22/17,Trump Orb,2,0,904208633386369024
10/22/17,Bush's poncho,2,0,820045837891870720
10/22/17,BBC Dad,0,0,823345977029378048
10/22/17,Trump and Pope Francis,0,0,817901590141161472
10/22/17,13 Reasons Why,2,0,904208633386369024
10/22/17,Gold Ceelo,3,0,820045837891870720
